telefone,mensagem
556294636330,Ana Clara Alves
551130318551,João Gabriel Pereira
552139746550,Lorena Lima
554130138300,Murilo Gomes
558000420442,Lara Costa
555191491287,Daniel Ribeiro
5511971016151,Melissa Martins
553599935119,Breno Carvalho
5511910889195,Esther Almeida
5511910260135,Emanuel Soares
5519971361602,Isis Fernandes
551239218296,Elisa Machado
5511984803699,Vinícius Rocha
559236438802,Antonella Silva
556230947497,Eduardo Santos
555191854112,Rafaela Oliveira
556134274800,Lavínia Rodrigues
556333114445,Francisco Ferreira
558588936737,Isabelly Alves
551140037972,Bryan Pereira
555433611900,Marina Lima
551151949765,Rodrigo Gomes
554891950871,Ana Júlia Costa
5511948204759,Cauã Ribeiro
5519993739248,Sarah Martins
554799340139,Igor Carvalho
557798073240,Clarice Almeida
5521920253460,Antônio Soares
556235754900,Letícia Fernandes
558988023202,Leonardo Nunes
5511919285351,Rebeca Machado
5511956910070,Raul Rocha
5511988266193,Yasmin Silva
558591043615,Noah Santos
5521977258793,Bianca Lima
556292705420,Clara Costa
5511989261984,Heitor Ribeiro
556932116000,Gabriela Martins
554130173500,Bernardo Carvalho
5511999017168,Ana Beatriz Almeida
551151988742,Davi Soares
556137726500,Júlia Fernandes
5515998014666,Samuel Nunes
556332212196,Lucas Rocha
558298385922,Isabella Silva
5511913172938,Theo Santos
5511986232374,Sophia Oliveira
551147373536,Matheus Souza
5511979560349,Alice Rodrigues
555431760360,Rafael Ferreira
5511937339773,Laura Alves
556136864197,Miguel Pereira
556136864196,Giovanna Lima
5511997988500,Enzo Gomes
5521992635210,Mariana Costa
558396115744,Pedro Ribeiro
5514997979017,Guilherme Carvalho
554899006204,Heloísa Almeida
554899692415,Nicolas Soares
556198767179,Lorenzo Nunes
553399350917,Yasmin Machado
559532240169,Benjamin Rocha
5511943596577,Cecília Silva
5519984500062,Gustavo Santos
5511915989931,Maria Luiza Oliveira
558393264423,Eloá Rodrigues
5521975932952,Davi Ferreira
556182064990,Ana Clara Alves
555137147043,João Gabriel Pereira
558881456185,Lorena Lima
5527981234566,Murilo Gomes
5511993496816,Lara Costa
5511953259960,Daniel Ribeiro
554388007010,Melissa Martins
556198880029,Breno Carvalho
552737233000,Emanuel Soares
5519982596751,Isis Fernandes
5515998623598,Caio Nunes
5511963158687,Elisa Machado
5521993283522,Vinícius Rocha
551731980605,Antonella Silva
5511999982333,Rafaela Oliveira
557531999418,Vicente Souza
5511958539472,Lavínia Rodrigues
5511911572566,Francisco Ferreira
551137119914,Henry Gomes
558000258994,Ana Laura Costa
556133485009,Arthur Ribeiro
5511981126846,Agatha Martins
553133691661,Benício Carvalho
5511941387793,Lucca Soares
5511937577552,Nicole Fernandes
551130425374,Davi Lucca Nunes
558007070398,Helena Machado
5511955891624,Erick Rocha
551139002980,Maitê Silva
551130038494,João Miguel Santos
551135061662,Liz Oliveira
558007772130,João Pedro Souza
558440053310,Vitória Rodrigues
554735318200,Enzo Gabriel Ferreira
551145804874,Maria Eduarda Alves
558000001595,Bianca Lima
551130319523,Clara Costa
558009301000,Heitor Ribeiro
555496616556,Gabriela Martins
558007724136,Bernardo Carvalho
5511954385366,Ana Beatriz Almeida
5511914841701,Davi Soares
551133350237,Júlia Fernandes
556521236001,Samuel Nunes
551140403102,Manuela Machado
551150397773,Lucas Rocha
551139577758,Isabella Silva
556536137900,Theo Santos
555492999739,Matheus Souza
558004646060,Alice Rodrigues
551144379061,Rafael Ferreira
5511963386497,Laura Alves
551128530571,Miguel Pereira
5511953945675,Giovanna Lima
555496668682,Enzo Gomes
5511948269258,Mariana Costa
553196833609,Pedro Ribeiro
5511910210123,Lívia Martins
558001151800,Guilherme Carvalho
554130730264,Heloísa Almeida
551140846211,Nicolas Soares
553298123625,Isadora Fernandes
558540091340,Lorenzo Nunes
554791361449,Yasmin Machado
558540421292,Gustavo Santos
554140429960,Maria Luiza Oliveira
5511941411445,Felipe Souza
558003894141,Eloá Rodrigues
555192014941,Davi Ferreira
558281656350,Otávio Souza
556132146880,Amanda Rodrigues
552120420804,Pietro Ferreira
552226231273,Olivia Alves
551153322727,Isaac Pereira
551156834600,Alícia Lima
554832515555,Henry Gomes
559182885000,Ana Laura Costa
551133334414,Arthur Ribeiro
558002225858,Agatha Martins
551132808004,Benício Carvalho
558633224044,Evelyn Almeida
554796129508,Lucca Soares
558681447860,Nicole Fernandes
555432957575,Davi Lucca Nunes
556581740141,Helena Machado
553537166000,Erick Rocha
554599040021,Maitê Silva
551430106150,João Miguel Santos
5511934322121,Liz Oliveira
553193013781,João Pedro Souza
5511996557494,Vitória Rodrigues
558133148004,Enzo Gabriel Ferreira
556492228853,Maria Eduarda Alves
555185340428,Miguel Pereira
5511985970002,Bianca Lima
5521995578027,Arthur Gomes
553197817558,Clara Costa
558591087196,Heitor Ribeiro
554896440240,Gabriela Martins
554132626262,Bernardo Carvalho
558899484152,Ana Beatriz Almeida
553171802514,Davi Soares
558532488000,Júlia Fernandes
5511964116443,Manuela Machado
558393827608,Lucas Rocha
551140036786,Isabella Silva
556140034424,Theo Santos
555190134139,Sophia Oliveira
555136252828,Matheus Souza
5511965766881,Alice Rodrigues
551732817555,Rafael Ferreira
556232558849,Laura Alves
5511952641000,Miguel Pereira
551721379922,Giovanna Lima
553125678850,Enzo Gomes
551120757210,Mariana Costa
5521972834205,Pedro Ribeiro
553533312920,Lívia Martins
557398592096,Guilherme Carvalho
555432982240,Nicolas Soares
556536147500,Isadora Fernandes
551821012661,Lorenzo Nunes
556134247018,Ana Clara Alves
553299160454,João Gabriel Pereira
558000398846,Lorena Lima
553139727093,Murilo Gomes
554932784612,Lara Costa
556593283699,Daniel Ribeiro
553791564235,Melissa Martins
558189315030,Breno Carvalho
551120881000,Esther Almeida
555192949000,Emanuel Soares
558181294126,Isis Fernandes
553135315958,Caio Nunes
558581281458,Elisa Machado
5517981808811,Vinícius Rocha
5511965733555,Antonella Silva
553399695295,Eduardo Santos
5511965796829,Rafaela Oliveira
5511945273766,Vicente Souza
553133099449,Lavínia Rodrigues
555496500048,Francisco Ferreira
551140037581,Isabelly Alves
554199613200,Bryan Pereira
5511966374837,Marina Lima
553134226690,Rodrigo Gomes
556296871257,Ana Júlia Costa
551938954211,Sarah Martins
554899029552,Igor Carvalho
551151943305,Clarice Almeida
5511992986272,Letícia Fernandes
553194369252,Leonardo Nunes
551124131480,Rebeca Machado
551143808545,Raul Rocha
5511976669341,Yasmin Silva
556533192800,Noah Santos
558588372715,Catarina Oliveira
552130341501,Amanda Rodrigues
558191462083,Pietro Ferreira
558331132770,Olivia Alves
554732617000,Alícia Lima
556598107959,Henry Gomes
551142000173,Ana Laura Costa
5511971225426,Arthur Ribeiro
5511997244395,Agatha Martins
5521991144780,Benício Carvalho
554988406727,Evelyn Almeida
551432357712,Lucca Soares
551133762000,Nicole Fernandes
551126727000,Davi Lucca Nunes
555432249000,Helena Machado
551931132000,Erick Rocha
553196395421,Maitê Silva
